string,anomaly,result
bbcddbad,0,0
abbdbbad,0,0
aabddbad,0,0
gdbabbdf,1,0
babdbbad,0,0
cbbadaab,0,0
aabdbaad,0,0
aaadbaad,0,0
cabdcbad,0,0
babdabad,0,0
aaadcaad,0,0
aaadcbad,0,0
aacdbbad,0,0
aacddbdd,0,0
gabadadg,1,0
aabdabad,0,0
bababbbb,0,0
babddcbd,0,0
eccddcae,0,0
gaadabdg,1,0
babdbbad,0,0
baaacbaa,0,0
ebbacbab,0,0
aaadabad,0,0
gaaacadf,1,0
fcbdccbe,0,0
gbaaebdd,2,0
aaadcbad,0,0
aabadbaa,0,0
bbbdbbad,0,0
cbbadbba,0,0
aabaabaa,0,0
aabaabaa,0,0
aaadbaad,0,0
cababbaa,0,0
aabdbbbd,0,0
fdcbecbc,0,0
aababaaa,0,0
aaadabad,0,0
aaaacbab,0,0
gabdcbdg,1,0
faaadbdd,2,0
dababbaa,0,0
babaabaa,0,0
ebaabbaa,0,0
faaabbdd,2,0
caaddbad,0,0
baaaebab,0,0
babdccbd,0,0
aaaabbaa,0,0
babadbbb,0,0
aabacbaa,0,0
faaabcdd,2,0
bbbabaaa,0,0
ebbdebbd,0,0
aababbaa,0,0
aaaaabaa,0,0
aaadaaad,0,0
dabddbbd,0,0
ddaddbad,0,0
cabddbad,0,0
aaadacad,0,0
faaabbaa,0,0
gabbcadf,1,0
abbdabbd,0,0
abbaaaaa,0,0
abadbabd,0,0
aabacbaa,0,0
bbadbcad,0,0
dacdbcbd,0,0
bbbabcab,0,0
baaabbaa,0,0
ebcbecac,0,0
babacaaa,0,0
baaddaad,0,0
abbdcdad,0,0
fabacadd,2,0
eacaccbb,0,0
gbbdebdg,1,0
aabdcbad,0,0
aaadcbad,0,0
aacddbbd,0,0
aabaabba,0,0
faadbbdg,2,0
fbbabcdd,2,0
dabacbaa,0,0
ebbadcbc,0,0
abbabcaa,0,0
bdadbbad,0,0
cacdcaad,0,0
aaaacaba,0,0
aabaabaa,0,0
cabdbcad,0,0
abbaabaa,0,0
ebbdccad,0,0
gaadacdg,1,0
gccddbdg,1,0
cccaebab,0,0
fbbadbdd,2,0
daaddcad,0,0
dbaacbaa,0,0
bbbabbaa,0,0
faadbbdg,2,0
babdbaad,0,0
abbaaaaa,0,0
aaaddbdd,0,0
aabdabad,0,0
cabbbaba,0,0
gabaabdf,1,0
fababbdf,1,0
gbcacddg,1,0
bbbdbbad,0,0
aaadbbad,0,0
aabaaaaa,0,0
cbcbdbaa,0,0
aabbabaa,0,0
abaacbaa,0,0
babdbbad,0,0
abbdbcad,0,0
aababbaa,0,0
bbbdbbad,0,0
aaaacbaa,0,0
abbdbbad,0,0
fababbdf,1,0
bbadbbad,0,0
dabbbaaa,0,0
dbbafbbc,0,0
aaadbaad,0,0
dacddbad,0,0
aaaadaaa,0,0
baaabbba,0,0
abbddbbd,0,0
bcbdcaad,0,0
gabdbbdg,1,0
fabacadd,2,0
gcbacbdf,1,0
aaadaaad,0,0
gabacbdf,1,0
babdcaad,0,0
dabdebae,0,0
bbbadbbb,0,0
aabaabaa,0,0
bacaabaa,0,0
aabaabaa,0,0
bababbaa,0,0
ecbdbcad,0,0
aabaabaa,0,0
aabaabaa,0,0
bbbacbac,0,0
fcbaebcc,0,0
fabacbdd,2,0
aababbaa,0,0
cbbddcad,0,0
cabdabad,0,0
cabdaaad,0,0
aabbdbab,0,0
aaadaaad,0,0
aababcaa,0,0
caadbcbd,0,0
aabdcbad,0,0
ebbdccbe,0,0
aaaaaaaa,0,0
aabdabad,0,0
aabbaaaa,0,0
abbbabaa,0,0
gabdabdg,1,0
aabdcbad,0,0
dbbdebad,0,0
aacbcbaa,0,0
faaabcdd,2,0
baadbbad,0,0
abcaabba,0,0
cabdbbad,0,0
cbbdacad,0,0
acbadbbb,0,0
babdaaad,0,0
cabddbad,0,0
bbadbbbd,0,0
dbadcbbd,0,0
aabdabad,0,0
aabdaaad,0,0
aabbdaaa,0,0
fabcabdd,2,0
aabbcbaa,0,0
dbadecad,0,0
bababbaa,0,0
ebdbcbab,0,0
aabdcbad,0,0
gaaabbdf,1,0
gabdbadg,1,0
babdebad,0,0
gacdabdg,1,0
faadbbdg,2,0
babacbab,0,0
aaadbabd,0,0
aacdaaad,0,0
dbadbbad,0,0
gabdcbdg,1,0
abadaaad,0,0
babdbbad,0,0
aabdaaad,0,0
aaaaaaaa,0,0
babadbaa,0,0
aabdbbad,0,0
aaaabbaa,0,0
baaacbba,0,0
aaadabad,0,0
gbbdecdg,1,0
aabdbbad,0,0
aaadabad,0,0
babdbaad,0,0
babddbbd,0,0
aababaaa,0,0
aabababa,0,0
aaadbbad,0,0
fbbdabad,0,0
aabaaaaa,0,0
aaaaabaa,0,0
baaaaaaa,0,0
faadbbdg,2,0
fccaabdd,2,0
aabddbad,0,0
aaadbabd,0,0
babaccaa,0,0
aababbaa,0,0
daaabbaa,0,0
aababaaa,0,0
cabdebad,0,0
babdbbad,0,0
abbabbaa,0,0
gaaaccdf,1,0
dbaadbab,0,0
babadbab,0,0
gabdcadg,1,0
aaadbbad,0,0
aaadaaad,0,0
bbbddaad,0,0
cabacbbb,0,0
abbdebad,0,0
ebbacbba,0,0
aabdcaad,0,0
aabdbbad,0,0
baaacbaa,0,0
daadbbad,0,0
aacdcbad,0,0
abbaaaba,0,0
aabdcdad,0,0
aabadaaa,0,0
babdbbad,0,0
cabdccad,0,0
babdcbad,0,0
bababbaa,0,0
dabdcbad,0,0
cabdcbad,0,0
aaaabbaa,0,0
aabacbaa,0,0
fababadd,2,0
bbbafbbb,0,0
abbddbad,0,0
bbcbcbbb,0,0
cabdbbad,0,0
gdbdfcdg,1,0
faaabbdd,2,0
aabbbbaa,0,0
baaabbaa,0,0
abbddbad,0,0
fabacbdd,2,0
gbbdecdg,2,0
bbadbbad,0,0
aaaadbaa,0,0
abadbcad,0,0
aaaaadaa,0,0
dabdbbad,0,0
cbbabbaa,0,0
cabadbaa,0,0
fabacbdd,2,0
baadcbbd,0,0
gabbabdf,1,0
babacbaa,0,0
aaaacaaa,0,0
fdcbfdbc,0,0
fabdbbdg,2,0
gabdcbdg,1,0
aababaaa,0,0
cababaaa,0,0
abbddbad,0,0
aabdabbd,0,0
aaaacaba,0,0
faadcadg,2,0
aaaabbaa,0,0
aabacbaa,0,0
abbdbbad,0,0
aaaabbaa,0,0
fbadbbdg,1,0
abbdbbad,0,0
aabdaaad,0,0
dbaddbbd,0,0
aababbaa,0,0
aaaabbba,0,0
aaaabbaa,0,0
aababaaa,0,0
baaddbad,0,0
aabadbaa,0,0
dbbacdbb,0,0
abaaabaa,0,0
aababaaa,0,0
aababaaa,0,0
gbbdcbdg,1,0
gaadcbdg,1,0
baadbbad,0,0
gbbdbbdg,1,0
fbbabcdd,2,0
gdcdccdg,2,0
faadabdg,2,0
aabdcbad,0,0
gbaacbdf,1,0
gaaddadg,1,0
baadbaad,0,0
fbbdbbdg,2,0
aabdcbad,0,0
ecbaebbb,0,0
gbcbdcdg,1,0
abaaabaa,0,0
aabaacaa,0,0
aabaabaa,0,0
aabdbaad,0,0
baaabbaa,0,0
ecaaebcc,0,0
gabdbadg,1,0
eaadbaad,0,0
aaadabad,0,0
eccdebbe,0,0
daaacaab,0,0
ecbaccbc,0,0
abbacbaa,0,0
aabadbaa,0,0
aacdbaad,0,0
aaadbbad,0,0
faaacbdf,1,0
aabdcbad,0,0
aaaabbaa,0,0
babdbbbd,0,0
abbdabad,0,0
gbaacbdf,1,0
aaadbbad,0,0
aabacaaa,0,0
aabdabad,0,0
babacbaa,0,0
aaadabad,0,0
dacbcbaa,0,0
cbbadbab,0,0
gababbdf,1,0
aaaaacaa,0,0
babaabaa,0,0
ccbdcbad,0,0
gacacbdf,1,0
aabacbaa,0,0
babacbaa,0,0
bcbaaaaa,0,0
aaaabcaa,0,0
faaaebde,2,0
abbddbad,0,0
baaacbaa,0,0
aaadabad,0,0
aaaabbaa,0,0
ebbdbbbd,0,0
aabaabaa,0,0
aabacbaa,0,0
aabdbbad,0,0
caadabad,0,0
abaadbba,0,0
aabaebac,0,0
babdccad,0,0
babaabaa,0,0
babdcbad,0,0
faaabbdf,1,0
abadbbbd,0,0
fabdbbdg,2,0
aaaabbba,0,0
aabdbbad,0,0
aabdcbad,0,0
gabaccdf,1,0
acbacbaa,0,0
aaadbbcd,0,0
gaaabbdf,1,0
abaacbaa,0,0
fabbdbdd,2,0
dabaccaa,0,0
faadabdg,2,0
aababbaa,0,0
aabdbbad,0,0
gaadcbdg,1,0
aaaaaaaa,0,0
daaabbaa,0,0
acbddcad,0,0
aabdcaad,0,0
gabacbdf,1,0
ecbaebbc,0,0
gabacbdf,1,0
dbbaabaa,0,0
aaadabad,0,0
aababaaa,0,0
aaadaaad,0,0
bbaaabaa,0,0
dbbadbaa,0,0
dbaadbab,0,0
fabdabdg,2,0
fcbdecbe,0,0
aaaabbaa,0,0
aaaaaaaa,0,0
aaadbaad,0,0
cababcaa,0,0
aababbaa,0,0
aabdabad,0,0
aabacaaa,0,0
faaaabdf,1,0
fababbdd,2,0
gbadbcdg,1,0
aaadcbad,0,0
dbbdcbad,0,0
aabdcbad,0,0
bbbacbab,0,0
abcdbbad,0,0
aabdaabd,0,0
gabadbdf,1,0
dbadabbd,0,0
ebaddabd,0,0
ecbdbcad,0,0
gbbdcbdg,1,0
aabaabaa,0,0
aaaabbaa,0,0
abaabbaa,0,0
aaaabbaa,0,0
gcbdcbdg,1,0
aabaacaa,0,0
abaabaaa,0,0
aababaaa,0,0
dbbdacad,0,0
gabadbdf,1,0
aabacaba,0,0
caadacad,0,0
aaadbaad,0,0
abbaaaaa,0,0
abbacbaa,0,0
gabdbadg,1,0
cababbaa,0,0
aababaaa,0,0
aaadbaad,0,0
bbbaabba,0,0
babdbaad,0,0
aabdcbad,0,0
bbadabad,0,0
aabaabaa,0,0
fdbdecce,0,0
cbaaabba,0,0
aaaabbaa,0,0
aababbaa,0,0
aabdbbad,0,0
cbbadbba,0,0
baadcbad,0,0
cbbdcbbd,0,0
bbbaccba,0,0
dabaccaa,0,0
gbbddadg,1,0
aabaabaa,0,0
baadabad,0,0
aabdbbad,0,0
bbaaabba,0,0
fbbabbdd,2,0
aabababa,0,0
dabbcbab,0,0
aacdcaad,0,0
aaaacbaa,0,0
gabdabdg,1,0
aabacbaa,0,0
eabdebbd,0,0
cabdaaad,0,0
baaacaaa,0,0
fbaacadd,2,0
faaacbdf,1,0
aabdcabd,0,0
gabdbbdg,2,0
babacaaa,0,0
babaebaa,0,0
abbadbaa,0,0
babadcaa,0,0
aababbaa,0,0
abbdbbad,0,0
gcbdbddg,1,0
caadabdd,0,0
aaadcbad,0,0
aabdbbad,0,0
baaabaaa,0,0
babadbab,0,0
dbbacbba,0,0
eabdcbad,0,0
cabdcbad,0,0
cacdcbad,0,0
aabacaaa,0,0
faaacbdf,1,0
aabdbbad,0,0
aabacbaa,0,0
aaadbbbd,0,0
bababbba,0,0
abaadbaa,0,0
aabdbaad,0,0
cbaacbab,0,0
abbaecab,0,0
aabdabad,0,0
facabbdf,1,0
dabdbcbd,0,0
aabdbbad,0,0
fabdbadg,2,0
cabdbbad,0,0
fabdbbdg,2,0
abbacbaa,0,0
aabdabad,0,0
aaaadbaa,0,0
aababaaa,0,0
aabaabaa,0,0
bbadbbad,0,0
fbaaaadd,2,0
aaadcbad,0,0
dabaabaa,0,0
aaaaedaa,0,0
bdbdabad,0,0
abbdaaad,0,0
aabacaaa,0,0
aabaabaa,0,0
cabadbab,0,0
fbbdcccd,0,0
fdbdebad,0,0
abadbbbd,0,0
gbbdebdg,1,0
gabdebdg,1,0
eaadacad,0,0
baadcbad,0,0
dabacaab,0,0
fbbdaadg,2,0
bababbaa,0,0
aaaaaaaa,0,0
aaaadbab,0,0
aabdbcad,0,0
gbadcbdg,1,0
bababbaa,0,0
bacacbaa,0,0
daadbaad,0,0
aaaabbaa,0,0
aacaabaa,0,0
abaabaaa,0,0
gbbdecdg,1,0
gbaaaadf,1,0
aabdcbad,0,0
aaadcbad,0,0
aabadbab,0,0
aabdcaad,0,0
gabacbdf,1,0
faadaadg,2,0
facdcbdg,2,0
aaadcaad,0,0
ddbabbba,0,0
aabaabaa,0,0
aabddbad,0,0
aabdcbad,0,0
abbaabaa,0,0
aabbcbaa,0,0
fabaabdf,1,0
fabadbaa,0,0
baadbbad,0,0
eddbfcbc,0,0
baaaaaaa,0,0
aabacbaa,0,0
fababbdd,2,0
baadbbad,0,0
faadcbdg,2,0
aabddbad,0,0
aaadaaad,0,0
faaacbdd,2,0
abbdbbad,0,0
aaaadbba,0,0
aabdbbad,0,0
daadbbad,0,0
bacabcaa,0,0
babdabad,0,0
aaaabbaa,0,0
abbacbab,0,0
cbbacbab,0,0
gaadbbdg,1,0
fdbaccbc,0,0
baaabbaa,0,0
aaaaabba,0,0
aabbabaa,0,0
dabaaaba,0,0
aabacaaa,0,0
abadacad,0,0
daadabad,0,0
dcbdcbbd,0,0
faaaabdd,2,0
fabdbbdg,2,0
aaaabcaa,0,0
eabddbad,0,0
gabdbbdg,1,0
abaddbbd,0,0
fbaaebdd,2,0
babaabba,0,0
acbaacaa,0,0
baadbbad,0,0
aabdcaad,0,0
aabdbbad,0,0
aaadaaad,0,0
aabdabad,0,0
aabddbad,0,0
caaabbaa,0,0
baadaaad,0,0
caadcbbd,0,0
aababbaa,0,0
aabdabad,0,0
aaaaaaaa,0,0
abbaebab,0,0
gaaacadf,1,0
aabaacaa,0,0
aabdacad,0,0
babadaaa,0,0
aabdabad,0,0
ddbaccbb,0,0
babdcbad,0,0
bbbdeaad,0,0
bbbdcbad,0,0
bbaacaaa,0,0
babdabad,0,0
aabdcbad,0,0
abadabbd,0,0
aababcaa,0,0
aaaaecbb,0,0
dacabbbb,0,0
ebbbccbc,0,0
babdbbad,0,0
fabddbad,0,0
aaadabad,0,0
abbddbad,0,0
aabdbbad,0,0
aababbaa,0,0
gcbdacdg,1,0
gaaabbdf,1,0
baaabbaa,0,0
dbaddcad,0,0
cabddabd,0,0
bdbadbab,0,0
aabdcbbd,0,0
aababbaa,0,0
abadabad,0,0
ccbabbaa,0,0
dbcacbaa,0,0
aabdabad,0,0
ecaddbad,0,0
abbabbba,0,0
baaddaad,0,0
fabbbbdd,2,0
dabdecad,0,0
aaaabbaa,0,0
babacbaa,0,0
eccbecbc,0,0
aabadbaa,0,0
fccadcde,2,0
cabacbbb,0,0
gaaabcdf,1,0
cabdbbad,0,0
aabaabaa,0,0
aabdabad,0,0
dbaddbbd,0,0
dccacbdc,0,0
bbadddad,0,0
dabadbab,0,0
bababcaa,0,0
aabaabaa,0,0
facaccdd,2,0
babacbba,0,0
aabdbaad,0,0
aabdbaad,0,0
aabdbaad,0,0
aacbbcaa,0,0
baaadaaa,0,0
aabdcabd,0,0
bababbaa,0,0
bbaaabaa,0,0
baaabbaa,0,0
aabdaaad,0,0
bbbdbbbd,0,0
aaadbcbd,0,0
gababadf,1,0
aabdbbbd,0,0
aaaabaaa,0,0
baaabbaa,0,0
aabdabad,0,0
dabadbab,0,0
gbbddddg,2,0
aaadaaad,0,0
bbadbabd,0,0
aaaabbaa,0,0
accbcbba,0,0
fccabcdd,2,0
faaabbdd,2,0
aaaacbba,0,0
abbddbad,0,0
gababbdd,2,0
aabdbaad,0,0
aababbaa,0,0
aacdabad,0,0
eaadcaad,0,0
aaadcbad,0,0
aabbcaba,0,0
aabaabaa,0,0
bbbaccba,0,0
edcdecbe,0,0
babdcbbd,0,0
abbddbbd,0,0
aabdbbad,0,0
bababbaa,0,0
aabaabaa,0,0
babdebad,0,0
baadabad,0,0
ebbdcbad,0,0
gabdabdg,1,0
gaadbadg,1,0
faaabbdd,2,0
edbdbcbe,0,0
dabdbbbd,0,0
bbbdbbad,0,0
facbabdd,2,0
ebabacbb,0,0
cabdacad,0,0
aabacbaa,0,0
dabacbaa,0,0
aaaabbaa,0,0
gaaacbdf,1,0
gaaaabdf,1,0
aaaaabaa,0,0
aabdbbad,0,0
baaadbaa,0,0
fababbdd,2,0
gbbdcbdg,1,0
gaadbbdg,1,0
baaabbaa,0,0
abbadbaa,0,0
eabbebbb,0,0
dacdcbad,0,0
gcaadcde,2,0
aababaaa,0,0
gccdgadg,1,0
gbbdcbdg,1,0
gabbabdf,1,0
faaaacdd,2,0
bbbaccab,0,0
aaadabbd,0,0
dabdcabd,0,0
ebaaebab,0,0
aaadaaad,0,0
abcddcad,0,0
gabacbdd,2,0
aabacbaa,0,0
abbdbcbd,0,0
fbbadbde,2,0
cabdbbad,0,0
aababbaa,0,0
aaadabad,0,0
bbbdbbad,0,0
abaacbaa,0,0
aaaabbba,0,0
aabdbbad,0,0
aabaaaaa,0,0
ecbdcbad,0,0
abadbcbd,0,0
aacaaaaa,0,0
abadabad,0,0
ababcbaa,0,0
abbdabad,0,0
faaaabdd,2,0
abbdbbad,0,0
aababaaa,0,0
aabdabad,0,0
dcbdcbbd,0,0
bacdcbbd,0,0
gacdecdg,1,0
abaabaaa,0,0
aaadcbad,0,0
caaddbad,0,0
caadbbad,0,0
dbbaacaa,0,0
ecbadbbc,0,0
cbaababa,0,0
aabaabba,0,0
aaadcbad,0,0
bbcbdcab,0,0
bbbadbaa,0,0
aabacbaa,0,0
faaabadf,1,0
eaaadaaa,0,0
aabdbbad,0,0
ebbdbcbd,0,0
gcdaabdg,1,0
caaacbaa,0,0
fabacadd,2,0
aaaabbaa,0,0
aabdbaad,0,0
aabddaad,0,0
abadadad,0,0
baaddaad,0,0
gababbdf,1,0
abbabbaa,0,0
cabacbbb,0,0
cababbaa,0,0
aabaaaaa,0,0
aababbaa,0,0
bababbba,0,0
abbddbad,0,0
ebbddbad,0,0
fabdcadg,1,0
aaaaeaab,0,0
fabaaadd,2,0
aababbaa,0,0
eaadabad,0,0
gabadbdf,1,0
eabbabba,0,0
fababddd,2,0
aaaabbaa,0,0
abbdbbad,0,0
aabdcbad,0,0
cabdebad,0,0
aabdccbd,0,0
aaaacaaa,0,0
babadaba,0,0
aaabbbaa,0,0
aaadcbad,0,0
baaabbaa,0,0
ecbdcbad,0,0
gababadf,1,0
aabdcaad,0,0
cabacbaa,0,0
aaadbbad,0,0
caadbbad,0,0
baadccad,0,0
aaaabcaa,0,0
abbaabaa,0,0
aabdabad,0,0
fbbaedac,0,0
aababaaa,0,0
aabbabaa,0,0
dbadebbd,0,0
fbbaebbc,0,0
ebaadcab,0,0
aacdbaad,0,0
aabdbbad,0,0
caaabaaa,0,0
baadcbad,0,0
aabdbaad,0,0
dbbdbbad,0,0
ecaacbbc,0,0
babdabad,0,0
gcbdabdg,1,0
cbbddbad,0,0
aabdbbad,0,0
baaabbaa,0,0
aaaacbba,0,0
eaadcaad,0,0
aaaacbaa,0,0
aabaabaa,0,0
aabdbbad,0,0
bbdbcaab,0,0
fabdaadg,2,0
caaabbaa,0,0
cababbaa,0,0
ddbdbbbd,0,0
fabdabdg,2,0
aaadbbad,0,0
aaaacaaa,0,0
faaabbdd,2,0
gababbdf,1,0
bbbacaaa,0,0
babdbaad,0,0
babdcaad,0,0
aaadabad,0,0
gabaabdf,1,0
aabdabcd,0,0
fabaaadd,2,0
aabababa,0,0
babbebab,0,0
aabdbbad,0,0
fabdbbdg,2,0
aaaaacaa,0,0
aaadcbad,0,0
fabacaaa,0,0
daabebab,0,0
faaabbdf,1,0
aabaabaa,0,0
cbbdbbad,0,0
aaadbbad,0,0
aabaabaa,0,0
abadbbad,0,0
acabacaa,0,0
gaaaabdf,1,0
aabdcbad,0,0
babdbaad,0,0
aaadcaad,0,0
cbbddbad,0,0
aaadbaad,0,0
aababbaa,0,0
gabdcadg,1,0
aabaabaa,0,0
aaaabaaa,0,0
aabddaad,0,0
daaacbaa,0,0
abadacbd,0,0
ccbaecbc,0,0
aaadabbd,0,0
baadabad,0,0
babdbbad,0,0
babdabad,0,0
aaaabaaa,0,0
daadcbad,0,0
babadbaa,0,0
aaaaabaa,0,0
cbbbdcab,0,0
abbdeaad,0,0
aabdbaad,0,0
aabdaaad,0,0
fabdebdg,2,0
babacbaa,0,0
fabddcdg,2,0
aaadbbad,0,0
aaaabbaa,0,0
aabadbaa,0,0
aabdcbad,0,0
baadcbad,0,0
aabdaaad,0,0
aaaabaaa,0,0
dabdcbad,0,0
abbdbbbd,0,0
bbaaacaa,0,0
aabdabbd,0,0
aaaabbaa,0,0
cabdcbad,0,0
cabddbad,0,0
caadebad,0,0
ecaacdbc,0,0
abaafbab,0,0
aaadbbad,0,0
bcaabbba,0,0
fbcbccdd,2,0
aaadcbad,0,0
aababbaa,0,0
fabdcadg,2,0
aabdbaad,0,0
aabaabaa,0,0
cbbaecab,0,0
baadbbad,0,0
gaadbbdg,1,0
faaabbdd,2,0
babdcaad,0,0
gaaadbdf,1,0
bacaabaa,0,0
cbaadbab,0,0
fabdcbdg,2,0
aabdcbad,0,0
babdccad,0,0
abadbbbd,0,0
aabddbad,0,0
babdbbad,0,0
baadbbbd,0,0
gabdabdg,1,0
gaadcddg,1,0
cabdcaad,0,0
fbbdbbdg,2,0
aacdcbbd,0,0
ccbacbab,0,0
faadcadg,1,0
aaaacbaa,0,0
bbbdcbad,0,0
aababbaa,0,0
aabdabad,0,0
ebbdcbdd,0,0
cbaaebab,0,0
fbadbbad,0,0
fbcddbdg,2,0
abcbacaa,0,0
aabadaaa,0,0
abbbabaa,0,0
babdabad,0,0
abadbbad,0,0
faaabbdd,2,0
aaaacbaa,0,0
bbadebad,0,0
aabdabad,0,0
babdbbad,0,0
gbbadbdg,1,0
ccbdecbd,0,0
dcbdbbad,0,0
abbdaaad,0,0
aaadabad,0,0
aababbaa,0,0
dbcaecbc,0,0
baadbaad,0,0
gbbdeadg,1,0
aabaabaa,0,0
bcadaaad,0,0
fbbadbdd,2,0
aabaaaaa,0,0
babddaad,0,0
aabaabaa,0,0
aaaaabaa,0,0
abbdecad,0,0
gcadcbdg,1,0
aaaadbaa,0,0
fabacbdd,2,0
ebaacbaa,0,0
eabdebde,0,0
aaadabad,0,0
aaaaabaa,0,0
aabaabaa,0,0
cabdcaad,0,0
cbbaebab,0,0
cabaacba,0,0
aabdbaad,0,0
aabaaaaa,0,0
aaabbcaa,0,0
abbdabad,0,0
aabdbbad,0,0
fabdcbdg,2,0
aaaacbaa,0,0
gbbdcbdg,1,0
edbddbae,0,0
faaadbdf,1,0
fbbadbdd,2,0
ecaacbaa,0,0
bababbaa,0,0
faadbcdg,2,0
fabacbdd,2,0
aaadbbad,0,0
aababaaa,0,0
aacacbaa,0,0
aabacaaa,0,0
eccdcaad,0,0
daaacbaa,0,0
aabdabad,0,0
fbadabad,0,0
baaaabaa,0,0
aaaabcaa,0,0
dcbbabba,0,0
aaaacbaa,0,0
babcdbab,0,0
fabdbadg,2,0
faaabadd,2,0
aacbcbaa,0,0
bbbaabaa,0,0
fdbdecbe,0,0
abadbbad,0,0
abadaaad,0,0
gbbdabdg,1,0
fbadbbdg,2,0
fabdabdg,2,0
babdcbbd,0,0
aabdbbad,0,0
babaebbb,0,0
aaadaaad,0,0
aaaadbaa,0,0
babaebab,0,0
abaadaaa,0,0
edbacbba,0,0
cabdcbad,0,0
aabdcaad,0,0
abbaabaa,0,0
abbdcaad,0,0
fbbabbdf,1,0
ebadbbad,0,0
bbbdbbbd,0,0
aabdbaad,0,0
baaacaaa,0,0
aabdbbad,0,0
gaadbbdg,1,0
aabdabbd,0,0
bbaacbba,0,0
fabacbaa,0,0
aabacbaa,0,0
aaaadbaa,0,0
fcbdabcd,0,0
aabdbaad,0,0
aaadabad,0,0
aabdcbad,0,0
abadaaad,0,0
aabdbaad,0,0
aaadebad,0,0
aabbcbaa,0,0
babdbaad,0,0
gacdbcdg,1,0
aaadabad,0,0
aabdbbad,0,0
aabaabaa,0,0
aaadbbad,0,0
aaadcbad,0,0
babacbaa,0,0
aaaabbaa,0,0
cabdabad,0,0
aaaabbaa,0,0
abbabbaa,0,0
gaadcbdg,1,0
aababbba,0,0
caadebad,0,0
cbbaebbb,0,0
aabdcbad,0,0
abbdaaad,0,0
gabaabdf,1,0
fabaabdd,2,0
bbbbeaac,0,0
cbbafbac,0,0
abdffbaf,0,0
fddfedag,1,1
cbbbbbaa,0,0
cbaaebbb,0,0
ebcffbbf,0,0
babeecae,0,0
fddfedag,1,1
eaaaebab,0,0
ebcedaae,0,0
dabbebab,0,0
gbcbgaag,2,1
dbaadaab,0,0
gbbegbag,2,1
aabacaaa,0,0
bbbecabe,0,0
eabedbae,0,0
ebaacbaa,0,0
facffbcf,0,0
eabagbac,0,0
bcbbdbaa,0,0
dcbaebac,0,0
ecbeebaf,0,0
ebbedaae,0,0
cbbfdabe,0,0
fddfcdag,1,1
fdbafbbc,0,0
edbadccc,0,0
ebbadbab,0,0
fddbedae,1,1
fddafdae,1,1
fcbefbaf,0,0
gbbagcag,2,1
daaabaaa,0,0
fddacdad,1,1
fbabecab,0,0
ebcfdbaf,0,0
gabagbag,2,1
cbcbeaac,0,0
cabbdaab,0,0
fdcbgccc,0,0
fcaaebac,0,0
ebbaeaab,0,0
edcfecaf,0,0
edbbebac,0,0
gcbagbbg,2,1
dabedbae,0,0
aabadbab,0,0
aabaabaa,0,0
ebbedbbf,0,0
caaefbaf,0,0
fddaddad,1,1
fcaefcbf,0,0
fcbafabc,0,0
fcdfgbbg,0,1
cbaadbbc,0,0
cbbfbbae,0,0
dcbfdbaf,0,0
ccbadbab,0,0
bacadcbb,0,0
fddaedae,1,1
cbbbeaab,0,0
aabefbaf,0,0
abbedaae,0,0
dbcbcbab,0,0
cbbfecae,0,0
cdaebbae,0,0
cbbeebaf,0,0
abbecbae,0,0
fbbeeaae,0,0
babeebaf,0,0
dcbadcac,0,0
cacfecae,0,0
gddaddbe,1,1
fcbagcac,0,0
cabbdaab,0,0
caaadaaa,0,0
gddfedag,1,1
bbbadbaa,0,0
ccafcbae,0,0
ebbfebae,0,0
dacaeabb,0,0
dbbeebbe,0,0
cabedaae,0,0
cbbedbdf,0,0
cabedbbe,0,0
dabegbaf,0,0
bccaebab,0,0
abbedbae,0,0
bbbbcbba,0,0
dabaddac,0,0
ecbefbbf,0,0
cbaeebce,0,0
bbaecbae,0,0
dbbaebbc,0,0
gbcfgaag,2,1
babfebaf,0,0
babedbaf,0,0
fddafdae,1,1
eccedbaf,0,0
fddebdag,1,1
dbbafbab,0,0
cabffaaf,0,0
ebbeeabf,0,0
gabegbag,2,1
ebbffaaf,0,0
ebceebae,0,0
gddacdad,1,1
gddfgcbg,0,1
baabebaa,0,0
cbcaebab,0,0
abcecbae,0,0
dbbaebab,0,0
fddebdag,1,1
ecbaebac,0,0
eabaebab,0,0
fddafdbe,1,1
aaaadbab,0,0
aabeeaae,0,0
dabfeabf,0,0
ebbbfaac,0,0
bbbeebae,0,0
dbbecbae,0,0
gabegaag,2,1
abbebbae,0,0
cabafbac,0,0
dbbedcae,0,0
fddabdbd,1,1
faaecbbf,0,0
dbcefbaf,0,0
cbbeebaf,0,0
cbbecbae,0,0
cbbeebae,0,0
fdaefcdg,0,0
bbcadbab,0,0
dabeebbf,0,0
dccfebaf,0,0
gddecdag,1,1
dccbdcac,0,0
ebbefbbf,0,0
dbbaccab,0,0
fccagbbd,0,0
dcbeebbf,0,0
ecaaebab,0,0
abbacbaa,0,0
abbacaab,0,0
ebbafbac,0,0
fbbffcbf,0,0
bbcbdaab,0,0
bbbedaae,0,0
cabadbab,0,0
gbbagbag,2,1
fdcfgbag,0,1
gbcfgbag,2,1
eadbebac,0,0
gbbegbag,2,1
fabafbac,0,0
fcbedbaf,0,0
cabadbab,0,0
bbcecaae,0,0
dabeeaae,0,0
cbafbbae,0,0
bbbadbab,0,0
fdcfgcbg,0,0
