string,result,anomaly
ddaaaaad,1,2
ddaddabd,1,1
abadbaac,0,0
cbaaaaaa,0,0
ddaabbcd,1,2
cbadaaac,0,0
bbbdbaac,0,0
bbaaaaba,0,0
cdadbcad,1,0
bbacaaac,0,0
ddaaaabd,1,2
abacaaac,0,0
baabaaaa,0,0
bcadabac,0,0
caacaaac,0,0
cdbccabb,1,0
caaaaaaa,0,0
aaaaaaaa,0,0
bcacaaac,0,0
caacabac,0,0
ddadaaad,1,2
baaaaaaa,0,0
cbacaabc,0,0
ddacaaad,1,2
acaaaaaa,0,0
ccadbbad,0,0
cdadaaad,1,0
cbadaaac,0,0
abaaaaaa,0,0
daadaaac,0,0
baadaaac,0,0
abaaaaaa,0,0
ddaadaab,1,1
ddadaabd,1,2
cdaabacb,1,0
baadcaac,0,0
ddacaaad,1,2
bbadabbc,0,0
bbacaaac,0,0
bcaaaaaa,0,0
aaacbabc,0,0
aaadbbac,0,0
bbadaaac,0,0
baadaaac,0,0
aaaaaaaa,0,0
bbaaaaaa,0,0
abaaaaaa,0,0
ddaddaad,1,1
ddadbabd,1,2
abaaaaaa,0,0
ddacaaad,1,2
cdadaaac,1,0
caaacaaa,0,0
ccaaacaa,0,0
ccaabbab,0,0
ddaadabc,1,1
ddaadaac,1,1
caaaaaaa,0,0
baaaaaba,0,0
cbaaaaaa,0,0
baacaabc,0,0
aaaaaaaa,0,0
bbacaaac,0,0
dbadaaac,0,0
cbadbaac,0,0
dbadaaac,0,0
bbaaaaca,0,0
cbaababa,0,0
ddacaaad,1,2
ddaadaac,1,1
bbaaaaca,0,0
ddaaaaad,1,2
abacaaac,0,0
ddaadabc,1,1
bbaaabaa,0,0
ddaddaad,1,1
bbaaaaaa,0,0
ddadaaad,1,2
aaadaaac,0,0
cbacbbbd,1,0
aaadaaac,0,0
ddaadbbc,1,1
bcadbaac,0,0
cbabaaaa,0,0
baaabaaa,0,0
ddaadaac,1,1
ccacbbac,0,0
abaaaaba,0,0
ddaaaaad,1,2
ddadbabd,1,2
bbaaaaaa,0,0
bbacaaac,0,0
baaaaaaa,0,0
cbaabaaa,0,0
babdaacc,0,0
ddaadaac,1,1
ccadbacd,0,0
ddaddabd,1,1
aaaaaaaa,0,0
bbaabaaa,0,0
cdaabbab,1,0
ddadaaad,1,2
cbadbcbc,1,0
bbaaaaaa,0,0
bcadbaac,0,0
abaaaaaa,0,0
baacaaac,0,0
ddaddaad,1,1
abaabaaa,0,0
bcaaaaaa,0,0
dcaabaaa,0,0
baaaaaaa,0,0
abaaaaba,0,0
bbaaaaaa,0,0
aaadaaac,0,0
bbaaaaaa,0,0
abacaaac,0,0
bbacaaac,0,0
ccaaaaaa,0,0
aaaaaaaa,0,0
ddacdabd,1,1
bbadcaac,0,0
ddbddbbd,1,1
dcadabbd,0,0
ddaaaabd,1,2
ccaaaaab,0,0
bbacaaac,0,0
aaadaaac,0,0
aaacaaac,0,0
ddaaaaad,1,2
abaabaaa,0,0
abaaaaaa,0,0
abaaaaaa,0,0
bbacaaac,0,0
ccacaaac,0,0
cbadaaac,0,0
bbaabaaa,0,0
bbaaaaaa,0,0
bcaababa,0,0
bbabaaaa,0,0
ccabbbaa,1,0
aaaaaaaa,0,0
bcacbaac,0,0
dbaabaaa,0,0
ddaaaaad,1,2
aaadaaac,0,0
cbacaaac,0,0
bbadbaac,0,0
abaaaaba,0,0
bcadbaac,0,0
bbaabaaa,0,0
bcacaaac,0,0
acaaaaaa,0,0
ddacbabd,1,2
cbaaabaa,0,0
caaaaaaa,0,0
cbadaaac,0,0
aaaabaaa,0,0
ccadbabd,0,0
abaaaaaa,0,0
cabbaaaa,0,0
bbaaaaaa,0,0
bbaaaaaa,0,0
baaaaaaa,0,0
ccbdabbc,0,0
baaabaaa,0,0
ddbaaaad,1,2
abaaaaba,0,0
aaacaaac,0,0
aaaaaaaa,0,0
cbaaaabb,0,0
aaaaaaaa,0,0
ddaadaac,1,1
bcaaaaba,0,0
bbaaaaaa,0,0
cdaacabb,1,0
dbadaabc,0,0
ddabdaac,1,1
ddaadaac,1,1
bbbdaabc,0,0
bcaaaaaa,0,0
ccadaaac,0,0
dbadaaac,0,0
ddacdaad,1,1
ccadaaac,0,0
caadbabc,0,0
ddaadabc,1,1
aaaaaaaa,0,0
baacaaac,0,0
ccadaaac,0,0
abaaaaaa,0,0
cbaabaaa,0,0
ddadaabd,1,2
cbaaaaaa,0,0
aaadaaac,0,0
bbadabac,0,0
abadaaac,0,0
aaacaaac,0,0
ddaddbbd,1,1
bbaaabaa,0,0
ddaadabc,1,1
ddaadbbc,1,1
ddacdbad,1,1
bbaaaaba,0,0
bbaaaaba,0,0
caadaaac,0,0
ccaaabbb,0,0
bbaaaaaa,0,0
cbaabaaa,0,0
bcacaabc,0,0
bcaaaaba,0,0
ddaadbac,1,1
ddaaaaad,1,2
dcacaacc,0,0
ccadaabc,0,0
baacaaac,0,0
ddaadaac,1,1
abaaaaba,0,0
cbaaaaaa,0,0
cbaababa,0,0
baadaaac,0,0
aaadaaac,0,0
cbadaabc,0,0
dbadabbd,0,0
cbaaabba,0,0
ddaaaaad,1,2
ddaacabd,1,2
bbadaaac,0,0
aaacaaac,0,0
ddacdaad,1,1
dbadaacc,0,0
bbaaaaaa,0,0
aababaaa,0,0
aaadaaac,0,0
ddacdaad,1,1
bbacaaac,0,0
bbacaaac,0,0
bbaaaaaa,0,0
bbaaaaaa,0,0
bcadaabc,0,0
baacaaac,0,0
baacaaac,0,0
abacaabc,0,0
abaaaaaa,0,0
caaabaaa,0,0
ccadbaac,0,0
ddaabccb,1,0
ccaaaaaa,0,0
ddaadabc,1,1
ccaabaab,0,0
ccaabaaa,0,0
aaacaaac,0,0
ccadaaad,0,0
abadaabc,0,0
bbadaaac,0,0
cbaaaaaa,0,0
cbbdcbcd,0,0
ddaadaac,1,1
ddaaaaad,1,2
abacaabc,0,0
ddaadabc,1,1
caadbaac,0,0
caadaaac,0,0
abaaaaaa,0,0
ddadbabd,1,2
bbaaaaaa,0,0
bbaaaaaa,0,0
aaadaaac,0,0
ddaabbbb,1,0
bbaaaaaa,0,0
aaadabbc,0,0
ddadaaad,1,2
bbaaacca,0,0
abadaaac,0,0
bbadaaac,0,0
bcaaaaba,0,0
ddaadaac,1,1
ccbaaaaa,0,0
ddacaaad,1,2
cbacaaac,0,0
bcacaaac,0,0
ddaddaad,1,1
ddadaabd,1,2
aaaaaaaa,0,0
bbbdbaac,0,0
bcadaaac,0,0
ccadbabd,0,0
ccadbabc,0,0
baacaaac,0,0
bcaaaaaa,0,0
ddadbabd,1,2
ccadbabc,0,0
ddaaaaad,1,2
ddaadabc,1,1
acacaaac,0,0
ddadaaad,1,2
aaadaaac,0,0
dcaabbbb,0,0
ddadaaad,1,2
abadaaac,0,0
ddadabad,1,2
caabbaba,0,0
ddaadaac,1,1
acaaaaaa,0,0
ddaadaac,1,1
ddadaaad,1,2
acacaaac,0,0
ddaadaac,1,1
aaaaaaaa,0,0
baaaaaaa,0,0
abacaaac,0,0
ddaaaaad,1,2
ccaabaaa,0,0
ddacaabd,1,2
cbaabaaa,0,0
aaacaaac,0,0
ccaaaaaa,0,0
ddbacbbb,1,0
aaaaaaaa,0,0
ccaabaaa,0,0
bbaaaaaa,0,0
abaaaaaa,0,0
abadaaac,0,0
bbacaaac,0,0
cdadcbbd,1,0
baadaaac,0,0
baaaaaaa,0,0
aaaaaaaa,0,0
baadabac,0,0
ddacaaad,1,2
baaaaaaa,0,0
ddaaaaad,1,2
bbaaaaba,0,0
ddadaaad,1,2
ddaadabc,1,1
aaaaaaaa,0,0
adacaaac,1,0
bbadbabc,0,0
aaaaaaaa,0,0
bbaabaaa,0,0
aaaaaaaa,0,0
abadaaac,0,0
ddbdbabd,1,2
bcaacaaa,0,0
ddacdaad,1,1
caacbaac,0,0
ddaadaac,1,1
bbadaaac,0,0
ddaabaad,1,2
cbbcaaac,0,0
ddadbaad,1,2
dcadbbad,1,0
ddaaaabd,1,2
cbacbbbc,0,0
bbadbbac,0,0
ddadaaad,1,2
baaaaaaa,0,0
ccadabac,0,0
bbaaaaaa,0,0
aaadaaac,0,0
bbbbbaaa,0,0
ddacdabd,1,1
baaaaaaa,0,0
bbaaabaa,0,0
ddadaaad,1,2
ddaadabc,1,1
bbadbaac,0,0
bbaabaaa,0,0
cbadbbac,0,0
ddadaabd,1,2
ddaddaad,1,1
ddadaaad,1,2
abadbaac,0,0
ddadbacd,1,2
abacaaac,0,0
ddaaaaad,1,2
bcaaabba,0,0
ddabdaac,1,1
baacbaac,0,0
caacaaac,0,0
ddaaaaad,1,2
bbadaaac,0,0
bbadaaac,0,0
ddaadaac,1,1
abadaaac,0,0
bbacaabc,0,0
ddaaaabd,1,2
bbaaaaba,0,0
cdaababb,1,0
aaadaaac,0,0
bcaaaaaa,0,0
ddacaaad,1,2
bbbdaaac,0,0
cbaabaaa,0,0
aaadaaac,0,0
abaaaaba,0,0
cacaaaaa,0,0
ddaddaad,1,1
cdaaabcb,1,0
bbaaaaaa,0,0
baaabaaa,0,0
ddacdaad,1,1
cbaaaaaa,0,0
abaaaaaa,0,0
cbaababa,0,0
cbaabaaa,0,0
cbadbcac,1,0
aaaaaaaa,0,0
bcaaaaba,0,0
ddaddaad,1,1
cbacbabd,1,0
baadbaac,0,0
bbaaaaaa,0,0
acadaaac,0,0
cbacaaac,0,0
baacaaac,0,0
baaaaaaa,0,0
abadaaac,0,0
aaacaaac,0,0
baaaaaaa,0,0
bbadaaac,0,0
aaaaaaaa,0,0
abacaaac,0,0
ccacaabc,0,0
bbadaabc,0,0
cdaaaaaa,1,0
cbaabaaa,0,0
ddaadaab,1,1
abaaaaaa,0,0
bbaaaaaa,0,0
dbaaaaba,0,0
bcadaaac,0,0
ddaddaad,1,1
ddaadabc,1,1
cbacaaac,0,0
ddaabaab,1,0
ddadabbd,1,2
bbaabaaa,0,0
bbacaaac,0,0
ddaadaab,1,1
baaaaaaa,0,0
bbaabaaa,0,0
ddadaaad,1,2
ddcbdbbd,1,2
bbadbbac,0,0
caaaaaba,0,0
cbaaaaaa,0,0
bbaabaaa,0,0
bcadaabc,0,0
caabaaba,0,0
acaaaaaa,0,0
ccacaabc,0,0
abadaabc,0,0
aaadaaac,0,0
ddadaaad,1,2
cbaabaab,0,0
abaaaaaa,0,0
cbaaaaaa,0,0
baaaaaaa,0,0
caaaaaaa,0,0
bbaabaaa,0,0
dbadabac,0,0
baaaaaba,0,0
baaaaaaa,0,0
aaaaaaaa,0,0
ddaababb,1,0
aaacaaac,0,0
cbaaaaaa,0,0
aaaccaac,0,0
cbadbaac,0,0
cbbaaabb,0,0
bbacaaac,0,0
bbadaaac,0,0
ddacaaad,1,2
baadbaac,0,0
baadaaac,0,0
abadaaac,0,0
bbaaabaa,0,0
ddaabbbd,1,2
bbadabac,0,0
aaaaaaaa,0,0
bbaabaaa,0,0
cbaabaaa,0,0
ddacdaad,1,1
bbaaaaaa,0,0
aaaaaaaa,0,0
bbaaaaaa,0,0
bbadaaac,0,0
ddaadabc,1,1
baacaaac,0,0
bbaaaaaa,0,0
cbaaaaaa,0,0
bbadbaac,0,0
cbaabaaa,0,0
ddaddaad,1,1
ddadabad,1,2
caaaaaba,0,0
ccacaaac,0,0
bbaaaaba,0,0
abadaaac,0,0
ddbabbab,1,0
bcadaaac,0,0
cbaaaaaa,0,0
abadaaac,0,0
ddaadaac,1,1
cbadaabc,0,0
aaadaaac,0,0
ddaababd,1,2
ddaadaac,1,1
ccaaaaaa,0,0
cbacaaac,0,0
bbaaaaaa,0,0
dbadaaac,0,0
bbadaaac,0,0
acaaaaaa,0,0
aacdaaac,0,0
aaadaaac,0,0
bbaaaaaa,0,0
aaaaaaaa,0,0
cbacbaac,0,0
dbacaaac,0,0
cbadaaac,0,0
ddaddaad,1,1
dbaaaaba,0,0
ddaaaabd,1,2
cbadaaac,0,0
ddaddaad,1,1
aaaabaaa,0,0
ddaababd,1,2
bbaacacb,0,0
baadaaac,0,0
cbadaaac,0,0
dcadcbbd,0,0
cbacaaac,0,0
cdbdbbbd,1,0
ddacaabd,1,2
bbadaabc,0,0
ddaddaad,1,1
abacaabc,0,0
abaaaaaa,0,0
cbadbaac,0,0
ccaaacbb,0,0
bcacaaac,0,0
bdaaaaaa,1,0
ddaaaaad,1,2
aaaaaaaa,0,0
cdbaaaba,1,0
ddaaaaad,1,2
bcacaaac,0,0
ccadaabc,0,0
dcadbbbd,0,0
bbadaaac,0,0
bcaaaaaa,0,0
abaaaaaa,0,0
ccaabbbb,0,0
cbaabaaa,0,0
bdaaaaaa,1,0
cbacaaac,0,0
cbacaaac,0,0
cbadaaac,0,0
bbaaaaaa,0,0
bbadaaac,0,0
cdacaabd,1,0
cbacbaac,0,0
cbaaaaaa,0,0
cbaaaaba,0,0
baadbacc,0,0
baadaaac,0,0
ddaabbbd,1,2
baaaaaaa,0,0
caadaaac,0,0
ddadaaad,1,2
ddaadaac,1,1
aaaaaaaa,0,0
bbaaaaaa,0,0
bbaaaaaa,0,0
ddaddaad,1,1
ddacdaad,1,1
caadbaac,0,0
cdbdaaac,1,0
cbaaaaba,0,0
ddaadaac,1,1
ddaaaaad,1,2
cbadaaac,0,0
abaabaaa,0,0
cdaabaab,1,0
bbaaaaaa,0,0
abaaaaaa,0,0
ddadaaad,1,2
bcadabac,0,0
ddaadbbc,1,1
ddadbaad,1,2
acadabbc,0,0
ddaddaad,1,1
ddaaaaad,1,2
ccacbaac,0,0
ddaddbbd,1,1
cbaabbbb,0,0
cdabaaab,1,0
ddaddaad,1,1
bbaabaaa,0,0
bcadbabd,0,0
bbaaaaaa,0,0
ddbcdabd,1,1
ddaadaac,1,1
abaabaaa,0,0
ccbdbaad,0,0
bbadaaac,0,0
caadaaac,0,0
bbaaaaaa,0,0
caacbaac,0,0
abaabaaa,0,0
bbaabaaa,0,0
baadaaac,0,0
ddaaaaad,1,2
bdadaaac,1,0
cbadaaac,0,0
ccaaaaaa,0,0
ddadaaad,1,2
abaabaaa,0,0
cbadaaac,0,0
bbacaaac,0,0
abaaaaaa,0,0
ddaddaad,1,1
baaabaaa,0,0
aaaaaaaa,0,0
acaaaaaa,0,0
ddabcaad,1,2
ccaabaab,0,0
abaabaaa,0,0
bbaabbaa,0,0
bbadaaac,0,0
cbadaaac,0,0
caadaaac,0,0
aaadaaac,0,0
baadaaac,0,0
ddaaaaad,1,2
caaabaaa,0,0
dbadaaac,0,0
cbaaaaaa,0,0
bbaaaaaa,0,0
cbaabaaa,0,0
abaaaaaa,0,0
cbaaaaaa,0,0
ddaadaac,1,1
ddacdabd,1,1
ddaadaac,1,1
bbbdbabc,0,0
ddaaaaad,1,2
cbadaaac,0,0
ccaabbab,0,0
cbaaaaaa,0,0
baaaaaaa,0,0
abaaaaba,0,0
baaddaad,0,0
abadaaac,0,0
abaaaaaa,0,0
baacaaac,0,0
cbaaaacb,0,0
bbaaaaca,0,0
caaaaaba,0,0
aaaaaaaa,0,0
ccbdcabd,0,0
baaababa,0,0
aaaaaaaa,0,0
ddadcbbd,1,2
cdaabaab,1,0
aaaaaaaa,0,0
ddadabcd,1,2
baadaaac,0,0
ccadaaac,0,0
baadaaac,0,0
ddaaaaad,1,2
baacbaac,0,0
bbadaaac,0,0
aaacaaac,0,0
bbacaaac,0,0
ddacdaad,1,1
baaaaaaa,0,0
bcaaaaaa,0,0
aaaaaaaa,0,0
cdaabaaa,1,0
ddaaaabd,1,2
aaaaaaaa,0,0
baacaaac,0,0
bcaaaaaa,0,0
cbaaaccb,0,0
baacaaac,0,0
ddbbdcbb,1,0
bbacaaac,0,0
ddaaaaad,1,2
cbadaabc,0,0
ccbbbcbb,0,0
cbaaaaaa,0,0
cbadaaac,0,0
cbacaaac,0,0
bbaaacaa,0,0
ddaaaabd,1,2
abaaaaaa,0,0
abaaaaaa,0,0
ddadaaad,1,2
ddaaaabd,1,2
baaaaaaa,0,0
acaaaaaa,0,0
cbadaaac,0,0
bbaaaaaa,0,0
ddadaaad,1,2
ddaaaabd,1,2
daacaaac,0,0
bbaaaaaa,0,0
baaaaaaa,0,0
baadaaac,0,0
ddadaaad,1,2
cdacaccd,1,0
cbadbaac,0,0
ddaadaac,1,1
cbaacbba,0,0
ddaadabc,1,1
ddadbbbd,1,2
baaaaaaa,0,0
cbadbaac,0,0
baaaaaaa,0,0
bcacabac,0,0
cbadbabc,0,0
cbaaaaaa,0,0
ccaacaab,0,0
bbaabaaa,0,0
ccaaabcb,0,0
abaabaaa,0,0
cbaaaaaa,0,0
abaaaaaa,0,0
cbaabaaa,0,0
caaaaaab,0,0
bbadaaac,0,0
bbadaaac,0,0
aabdbaac,0,0
baaabaaa,0,0
abadaaac,0,0
abadbaac,0,0
bbacaaac,0,0
aaadacac,0,0
bbacbaac,0,0
abaaaaaa,0,0
cbaaaaaa,0,0
aaadaaac,0,0
baadaacc,0,0
ddbbcbcd,1,2
aaadaaac,0,0
abaaaaba,0,0
acadaaac,0,0
bbaaaaba,0,0
ccadabac,0,0
abaaaaaa,0,0
bbadbaac,0,0
cbadaaac,0,0
aaadaaac,0,0
bcaaaaba,0,0
ddadaaad,1,2
ccadbaad,0,0
bbabaaaa,0,0
dbacaaac,0,0
ccacaabc,0,0
bbacaaac,0,0
cbaaaaaa,0,0
daadbabd,0,0
aaaaaaaa,0,0
aaacabac,0,0
caadaaac,0,0
dcadccbd,0,0
cbabbaaa,0,0
abadaaac,0,0
ddacdaad,1,1
abadbaac,0,0
cdadaaac,1,0
bbaabaaa,0,0
dbaaaaaa,0,0
ddaddabd,1,1
ddaccabd,1,2
ddaadaac,1,1
baadbaac,0,0
cbacdaac,0,0
ddaaaaad,1,2
ddadcbcd,1,0
cdaabaab,1,0
aaaaaaaa,0,0
bbbdbaac,0,0
bbaaaaaa,0,0
abadaabc,0,0
cbaaaaba,0,0
aaaaaaaa,0,0
cbacaaac,0,0
abaaaaaa,0,0
abaaaaaa,0,0
ccaabacb,0,0
caaababa,0,0
bbbaaaaa,0,0
ccacaaac,0,0
aaaaaaaa,0,0
ccaababb,0,0
abadaaac,0,0
bbaaaaaa,0,0
cbacbaac,0,0
abadaaac,0,0
ddabdaac,1,1
aaadaaac,0,0
aaaaaaaa,0,0
aaaaaaba,0,0
cdaaaaaa,1,0
baacbaac,0,0
ddaabbad,1,2
bbaaaaaa,0,0
cbaaaccb,0,0
ccaaabba,0,0
abadaaac,0,0
baadbaac,0,0
caaaaaba,0,0
abaabaaa,0,0
ccaabbcb,0,0
ddbddaad,1,1
baacaaac,0,0
bbacaaac,0,0
cdacbabd,1,0
bbaaaaaa,0,0
ccadabbd,0,0
bbadbacc,0,0
cbadaaac,0,0
cbaababa,0,0
abaaaaaa,0,0
aaabaaaa,0,0
abadaaac,0,0
bbabaaaa,0,0
bbadaaac,0,0
bbacaaac,0,0
bbadaaac,0,0
bbadaabc,0,0
bbacbaac,0,0
abadaaac,0,0
dbaaaaaa,0,0
ccadbaac,0,0
ddaabaad,1,2
aaaaaaaa,0,0
ddacdacd,1,1
caadbaac,0,0
ddacdaad,1,1
cbadaabc,0,0
bcadabac,0,0
aaadaaac,0,0
ccadaabc,0,0
ccadaabc,0,0
cbaaaaaa,0,0
cbacaaac,0,0
cdbabbbb,1,0
abaaaaaa,0,0
ddaaaabd,1,2
bbacaaac,0,0
cdacbacc,1,0
cbaaabaa,0,0
baaaaaaa,0,0
caaabaaa,0,0
baaaaaaa,0,0
bcaaaaaa,0,0
ddbdcbbd,1,0
ccadaaac,0,0
aaacaaac,0,0
cbadabbc,0,0
abacaaac,0,0
bbaaaaaa,0,0
dcadbbcd,0,0
baadaaac,0,0
ccadaaac,0,0
ddacdaad,1,1
cbacbaac,0,0
dcaaabcb,0,0
abacaaac,0,0
bcadaaac,0,0
bbacaaac,0,0
dcaacbbb,0,0
ddadaabd,1,2
cbadaaac,0,0
cbaabaaa,0,0
ddadaabd,1,2
dbadaaac,0,0
caaaaaaa,0,0
ddaadaab,1,1
aaaaaaaa,0,0
caacaaac,0,0
abaaaaaa,0,0
aaadaaac,0,0
aaaaaaaa,0,0
bbadaaac,0,0
bbaaaaaa,0,0
ccaaaaaa,0,0
aaaaaaaa,0,0
bbadaaac,0,0
ddaddaad,1,1
bcadaabc,0,0
ccaaaaaa,0,0
ddadbaad,1,2
ddaadaac,1,1
ddacdaad,1,1
cbabaaaa,0,0
dbaaaaaa,0,0
bbaaaaaa,0,0
aaaaaaaa,0,0
ddacdaad,1,1
aaacaaac,0,0
bbaaaaaa,0,0
bbadaaac,0,0
bbaaaaaa,0,0
baaabbaa,0,0
ababaaaa,0,0
aaaabaaa,0,0
cbadaaac,0,0
ddaddabd,1,1
ccaabbbb,0,0
baadaaac,0,0
caacaaac,0,0
caacaaac,0,0
ddaaaacd,1,2
ddadcaad,1,2
ccababaa,0,0
caadabac,0,0
abaaaaaa,0,0
abaaaaaa,0,0
bbaaaaaa,0,0
bbadaaac,0,0
ddadbaad,1,2
ddaaccbb,1,0
bbaaaaaa,0,0
ddadaaad,1,2
ddacaaad,1,2
ccaababb,0,0
ddbccccd,1,0
ddaabaad,1,2
bdadbbbc,1,0
aaacbaac,0,0
ccaacbab,0,0
cbaabbcb,0,0
aaaaaaaa,0,0
cbbbbaab,0,0
cbadaaac,0,0
ddadbcad,1,0
bbaaaaba,0,0
cbadaaac,0,0
ddaadabc,1,1
ccaababb,0,0
bbaaaaaa,0,0
ddbbaaad,1,2
baacaaac,0,0
cbaaaaaa,0,0
ddadbbcd,1,2
cbaababa,0,0
abadaaac,0,0
abaaaaaa,0,0
ddbdcacd,1,0
ddadbabd,1,0
bbacaacc,0,0
bbadaaac,0,0
ccaaaaab,0,0
cbacaacc,0,0
abaabaaa,0,0
cbaababa,0,0
cdadaabd,1,0
bbaaaaaa,0,0
aaadaaac,0,0
daabaaaa,1,0
aaadaaac,0,0
cbadaaac,0,0
abadaaac,0,0
bbaaaaaa,0,0
cbaaaaaa,0,0
abababaa,0,0
ddaadcbc,1,1
cbacaaac,0,0
caadbaac,0,0
bbaaaaaa,0,0
abaabaaa,0,0
cbaaaaba,0,0
baadbaac,0,0
abacaaac,0,0
ccadaaac,0,0
ddaaabcd,1,2
babaaaaa,0,0
baaaaaaa,0,0
abacaaac,0,0
ddaddabd,1,1
abadaaac,0,0
abaaaaaa,0,0
acacaacc,0,0
abaaaaaa,0,0
ddaadabc,1,1
ddaadaac,1,1
aaadaabc,0,0
bbadbbac,0,0
baaacaaa,0,0
bbaaaaaa,0,0
abaaaaaa,0,0
ccadbaad,0,0
ddaddaad,1,1
abacaaac,0,0
bbaaaaaa,0,0
cbaaaaca,0,0
cdadbbac,1,0
baaaaaaa,0,0
cbacaaac,0,0
abaaaaaa,0,0
baadbbbc,0,0
abadaaac,0,0
ddaddaad,1,1
ccabbbbb,0,0
bbaaaaaa,0,0
bbaabaaa,0,0
caacaabc,0,0
baadaaac,0,0
ccaacbcb,0,0
ddacbaad,1,2
abadaaac,0,0
abacaabc,0,0
bcacaabc,0,0
baaaaaba,0,0
bbaabaaa,0,0
caaacaaa,0,0
ddaadbbc,1,1
ddaddabd,1,1
ddaddaad,1,1
caaaaaaa,0,0
acaaaaaa,0,0
aaaaaaaa,0,0
bbaaaaaa,0,0
baadbaac,0,0
cdacaabc,1,0
abacaaac,0,0
ddadaabd,1,2
cbaaaaba,0,0
ddaaabad,1,2
baaaaaaa,0,0
caacaaac,0,0
aaadaaac,0,0
ddaabbcb,1,0
abadaaac,0,0
cbaaaaaa,0,0
aaaaaaba,0,0
cbadaaac,0,0
aaabaaaa,0,0
ddbddaad,1,1
babbaaaa,0,0
aaaabaaa,0,0
bbaaaaaa,0,0
ddaadaac,1,1
cbaaaaba,0,0
cdacaaad,1,0
aaaaaaaa,0,0
bdaabaaa,1,0
ccaabaaa,0,0
baaaaaaa,0,0
cbacaaac,0,0
abaaaaaa,0,0
ddaaaacd,1,2
cdadaabc,1,0
ddadaaad,1,2
dbadaaac,0,0
cbacaaac,0,0
babaaaaa,0,0
aaadaaac,0,0
acaaaaaa,0,0
caaaaaaa,0,0
ddadaaad,1,2
ccadbaac,0,0
abaabaaa,0,0
bbacabac,0,0
cdaaabbb,1,0
baacabac,0,0
abacaabc,0,0
ddaadaac,1,1
aaaaaaaa,0,0
ddacbbcd,1,2
aaaabaaa,0,0
dcaabbbb,0,0
ccabbbaa,1,0
bcadaabc,0,0
ddaaaaad,1,2
bbacbaac,0,0
aaaaaaaa,0,0
abadaaac,0,0
baadaaac,0,0
bbadbaac,0,0
cdadbbad,1,0
bbaaaaaa,0,0
acadaaac,0,0
bbaaaaaa,0,0
ddaadabc,1,1
abadbaac,0,0
aaacaaac,0,0
ccaaaaaa,0,0
ddaddaad,1,1
aaaaaaaa,0,0
cbaaacaa,0,0
bbadbaac,0,0
baaaaaaa,0,0
bbaaaaaa,0,0
cbadaaac,0,0
caaabbba,0,0
ccaabbbb,0,0
cbaaaaaa,0,0
acaaaaaa,0,0
ddaaabad,1,2
caadaaac,0,0
ddaaaaad,1,2
baaaaaaa,0,0
bbadaaac,0,0
abaaaaaa,0,0
cbaabaaa,0,0
baaaaaba,0,0
bdaaaaba,1,0
ccaaaaaa,0,0
cdaaaaba,1,0
bbaaaaba,0,0
bcaaaaaa,0,0
baaabaaa,0,0
abaaaaaa,0,0
abaaaaaa,0,0
adacaabc,1,0
abadaaac,0,0
ccacaabc,0,0
abaaaaaa,0,0
abadaaac,0,0
bbadaaac,0,0
cbaaaaaa,0,0
ddaaaabd,1,2
bbadaabc,0,0
ddadaabd,1,2
baadbaac,0,0
cbacaabc,0,0
abadaaac,0,0
abadabac,0,0
ccadbaac,0,0
cbadaaac,0,0
aaadbaac,0,0
bbadaaac,0,0
ddaadaac,1,1
ccaaaaaa,0,0
aaadaaac,0,0
cbadbabc,0,0
bcacaaac,0,0
dbadabac,0,0
bbacaaac,0,0
cbaaaaba,0,0
aaaabaaa,0,0
ddacaaad,1,2
abababaa,0,0
abadbaac,0,0
ccacbabc,0,0
aaadaaac,0,0
ddaadaac,1,1
baaaaaba,0,0
dcadbbcd,0,0
ddaadaac,1,1
ccaabbab,0,0
ddabdabc,1,1
ddaadaac,1,1
abacaaac,0,0
bcacaabc,0,0
abaaaaba,0,0
bbabaaaa,0,0
ddaaaaad,1,2
abadaaac,0,0
ddaadabb,1,1
dcadbccd,0,0
aaadaaac,0,0
abacaaac,0,0
bbaaaaaa,0,0
ddaddaad,1,1
cbadbabd,0,0
ddacaaad,1,2
bcaaaaaa,0,0
ddaadaac,1,1
cdaabbab,1,0
ccadbaad,0,0
cbadaaac,0,0
ddaddaad,1,1
aaaaaaaa,0,0
cbaaaaaa,0,0
abaaaaaa,0,0
dbaaabcb,0,0
bbaaaaaa,0,0
ccaaaaaa,0,0
ccaababb,0,0
cbaaccbb,0,0
cbaacabb,0,0
ccadabbd,0,0
ddacdaad,1,1
cdbdaaac,1,0
bbadaaac,0,0
baaaaaaa,0,0
baadaaac,0,0
ccadbaac,0,0
cbadabbc,0,0
ddaabaad,1,2
aaadaaac,0,0
cbaaaaaa,0,0
bbaaaaaa,0,0
cbaaaaab,0,0
cdaaaaca,1,0
ddadbbbd,1,0
abadaaac,0,0
abaaaaaa,0,0
bcacaabc,0,0
baaabaaa,0,0
cbaaaaaa,0,0
ddababad,1,2
abaabaaa,0,0
baacaaac,0,0
aaadaaac,0,0
baaaaaaa,0,0
ddaaaabd,1,2
cbadaaac,0,0
aaacaaac,0,0
bbaabaaa,0,0
ddadbbcd,1,0
cbaaaaaa,0,0
ddaadaac,1,1
aaaabaaa,0,0
ddadaabd,1,2
ccadaabc,0,0
ccabaaab,0,0
bbaaaaaa,0,0
ccbacaab,0,0
aaaaaaaa,0,0
